ts_code,name,list_date,delist_date,exercise_price,call_put
10008241.SH,易方达上证科创板50ETF期权2411认沽1.15,20241009,20241127,1.15,P
10007943.SH,易方达上证科创板50ETF期权2411认沽0.55,20240926,20241127,0.55,P
10008243.SH,易方达上证科创板50ETF期权2411认沽1.25,20241009,20241127,1.25,P
10007945.SH,易方达上证科创板50ETF期权2411认沽0.65,20240926,20241127,0.65,P
10008240.SH,易方达上证科创板50ETF期权2411认购1.30,20241009,20241127,1.3,C
10007950.SH,易方达上证科创板50ETF期权2411认沽0.90,20240926,20241127,0.9,P
10007946.SH,易方达上证科创板50ETF期权2411认沽0.70,20240926,20241127,0.7,P
10007938.SH,易方达上证科创板50ETF期权2411认购0.75,20240926,20241127,0.75,C
10007940.SH,易方达上证科创板50ETF期权2411认购0.85,20240926,20241127,0.85,C
10008238.SH,易方达上证科创板50ETF期权2411认购1.20,20241009,20241127,1.2,C
10007939.SH,易方达上证科创板50ETF期权2411认购0.80,20240926,20241127,0.8,C
10007942.SH,易方达上证科创板50ETF期权2411认沽0.50,20240926,20241127,0.5,P
10007933.SH,易方达上证科创板50ETF期权2411认购0.50,20240926,20241127,0.5,C
10007941.SH,易方达上证科创板50ETF期权2411认购0.90,20240926,20241127,0.9,C
10007947.SH,易方达上证科创板50ETF期权2411认沽0.75,20240926,20241127,0.75,P
10007948.SH,易方达上证科创板50ETF期权2411认沽0.80,20240926,20241127,0.8,P
10007934.SH,易方达上证科创板50ETF期权2411认购0.55,20240926,20241127,0.55,C
10007949.SH,易方达上证科创板50ETF期权2411认沽0.85,20240926,20241127,0.85,P
10007981.SH,华夏上证50ETF期权2410认购2.85,20240930,20241023,2.85,C
10007982.SH,华夏上证50ETF期权2410认购2.90,20240930,20241023,2.9,C
10007983.SH,华夏上证50ETF期权2410认沽2.85,20240930,20241023,2.85,P
10007984.SH,华夏上证50ETF期权2410认沽2.90,20240930,20241023,2.9,P
10007715.SH,华夏上证50ETF期权2410认购2.55,20240829,20241023,2.55,C
10007856.SH,华夏上证50ETF期权2410认沽2.70,20240926,20241023,2.7,P
10007712.SH,华夏上证50ETF期权2410认购2.40,20240829,20241023,2.4,C
10007722.SH,华夏上证50ETF期权2410认沽2.45,20240829,20241023,2.45,P
10008039.SH,华夏上证50ETF期权2410认购2.95,20241008,20241023,2.95,C
10008040.SH,华夏上证50ETF期权2410认购3.00,20241008,20241023,3.0,C
10008041.SH,华夏上证50ETF期权2410认购3.10,20241008,20241023,3.1,C
10008042.SH,华夏上证50ETF期权2410认购3.20,20241008,20241023,3.2,C
10008043.SH,华夏上证50ETF期权2410认沽2.95,20241008,20241023,2.95,P
10008044.SH,华夏上证50ETF期权2410认沽3.00,20241008,20241023,3.0,P
10008045.SH,华夏上证50ETF期权2410认沽3.10,20241008,20241023,3.1,P
10008046.SH,华夏上证50ETF期权2410认沽3.20,20241008,20241023,3.2,P
10007855.SH,华夏上证50ETF期权2410认购2.70,20240926,20241023,2.7,C
10007817.SH,华夏上证50ETF期权2410认购2.10,20240910,20241023,2.1,C
10007709.SH,华夏上证50ETF期权2410认购2.25,20240829,20241023,2.25,C
10007717.SH,华夏上证50ETF期权2410认购2.65,20240829,20241023,2.65,C
10007723.SH,华夏上证50ETF期权2410认沽2.50,20240829,20241023,2.5,P
10007952.SH,华夏上证50ETF期权2410认购2.80,20240927,20241023,2.8,C
10007716.SH,华夏上证50ETF期权2410认购2.60,20240829,20241023,2.6,C
10008159.SH,华夏上证50ETF期权2410认沽3.30,20241009,20241023,3.3,P
10007951.SH,华夏上证50ETF期权2410认购2.75,20240927,20241023,2.75,C
10007713.SH,华夏上证50ETF期权2410认购2.45,20240829,20241023,2.45,C
10007811.SH,华夏上证50ETF期权2410认购2.15,20240905,20241023,2.15,C
10008158.SH,华夏上证50ETF期权2410认购3.40,20241009,20241023,3.4,C
10007800.SH,华夏上证50ETF期权2410认沽2.20,20240830,20241023,2.2,P
10007799.SH,华夏上证50ETF期权2410认购2.20,20240830,20241023,2.2,C
10007953.SH,华夏上证50ETF期权2410认沽2.75,20240927,20241023,2.75,P
10007714.SH,华夏上证50ETF期权2410认购2.50,20240829,20241023,2.5,C
10007812.SH,华夏上证50ETF期权2410认沽2.15,20240905,20241023,2.15,P
10007718.SH,华夏上证50ETF期权2410认沽2.25,20240829,20241023,2.25,P
10007724.SH,华夏上证50ETF期权2410认沽2.55,20240829,20241023,2.55,P
10007721.SH,华夏上证50ETF期权2410认沽2.40,20240829,20241023,2.4,P
10008160.SH,华夏上证50ETF期权2410认沽3.40,20241009,20241023,3.4,P
10007725.SH,华夏上证50ETF期权2410认沽2.60,20240829,20241023,2.6,P
10007711.SH,华夏上证50ETF期权2410认购2.35,20240829,20241023,2.35,C
10007719.SH,华夏上证50ETF期权2410认沽2.30,20240829,20241023,2.3,P
10007720.SH,华夏上证50ETF期权2410认沽2.35,20240829,20241023,2.35,P
10007710.SH,华夏上证50ETF期权2410认购2.30,20240829,20241023,2.3,C
10007818.SH,华夏上证50ETF期权2410认沽2.10,20240910,20241023,2.1,P
10007726.SH,华夏上证50ETF期权2410认沽2.65,20240829,20241023,2.65,P
10007954.SH,华夏上证50ETF期权2410认沽2.80,20240927,20241023,2.8,P
10008157.SH,华夏上证50ETF期权2410认购3.30,20241009,20241023,3.3,C
10008031.SH,华夏上证科创板50ETF期权2410认购1.00,20240930,20241023,1.0,C
10008032.SH,华夏上证科创板50ETF期权2410认沽1.00,20240930,20241023,1.0,P
10008202.SH,华夏上证科创板50ETF期权2410认沽1.25,20241009,20241023,1.25,P
10007780.SH,华夏上证科创板50ETF期权2410认沽0.90,20240829,20241023,0.9,P
10007809.SH,华夏上证科创板50ETF期权2410认购0.95,20240902,20241023,0.95,C
10007810.SH,华夏上证科创板50ETF期权2410认沽0.95,20240902,20241023,0.95,P
10007774.SH,华夏上证科创板50ETF期权2410认沽0.60,20240829,20241023,0.6,P
10007763.SH,华夏上证科创板50ETF期权2410认购0.50,20240829,20241023,0.5,C
10008198.SH,华夏上证科创板50ETF期权2410认购1.25,20241009,20241023,1.25,C
10007775.SH,华夏上证科创板50ETF期权2410认沽0.65,20240829,20241023,0.65,P
10008111.SH,华夏上证科创板50ETF期权2410认购1.05,20241008,20241023,1.05,C
10008112.SH,华夏上证科创板50ETF期权2410认购1.10,20241008,20241023,1.1,C
10008113.SH,华夏上证科创板50ETF期权2410认购1.15,20241008,20241023,1.15,C
10008114.SH,华夏上证科创板50ETF期权2410认沽1.05,20241008,20241023,1.05,P
10008115.SH,华夏上证科创板50ETF期权2410认沽1.10,20241008,20241023,1.1,P
10008116.SH,华夏上证科创板50ETF期权2410认沽1.15,20241008,20241023,1.15,P
10007764.SH,华夏上证科创板50ETF期权2410认购0.55,20240829,20241023,0.55,C
10007768.SH,华夏上证科创板50ETF期权2410认购0.75,20240829,20241023,0.75,C
10007777.SH,华夏上证科创板50ETF期权2410认沽0.75,20240829,20241023,0.75,P
10007766.SH,华夏上证科创板50ETF期权2410认购0.65,20240829,20241023,0.65,C
10007779.SH,华夏上证科创板50ETF期权2410认沽0.85,20240829,20241023,0.85,P
10008199.SH,华夏上证科创板50ETF期权2410认购1.30,20241009,20241023,1.3,C
10007767.SH,华夏上证科创板50ETF期权2410认购0.70,20240829,20241023,0.7,C
10008201.SH,华夏上证科创板50ETF期权2410认沽1.20,20241009,20241023,1.2,P
10007773.SH,华夏上证科创板50ETF期权2410认沽0.55,20240829,20241023,0.55,P
10008203.SH,华夏上证科创板50ETF期权2410认沽1.30,20241009,20241023,1.3,P
10007771.SH,华夏上证科创板50ETF期权2410认购0.90,20240829,20241023,0.9,C
10007765.SH,华夏上证科创板50ETF期权2410认购0.60,20240829,20241023,0.6,C
10007769.SH,华夏上证科创板50ETF期权2410认购0.80,20240829,20241023,0.8,C
10007778.SH,华夏上证科创板50ETF期权2410认沽0.80,20240829,20241023,0.8,P
10008197.SH,华夏上证科创板50ETF期权2410认购1.20,20241009,20241023,1.2,C
10007848.SH,华夏上证科创板50ETF期权2410认沽0.45,20240924,20241023,0.45,P
10008204.SH,华夏上证科创板50ETF期权2410认沽1.35,20241009,20241023,1.35,P
10008200.SH,华夏上证科创板50ETF期权2410认购1.35,20241009,20241023,1.35,C
10007770.SH,华夏上证科创板50ETF期权2410认购0.85,20240829,20241023,0.85,C
10007847.SH,华夏上证科创板50ETF期权2410认购0.45,20240924,20241023,0.45,C
10007776.SH,华夏上证科创板50ETF期权2410认沽0.70,20240829,20241023,0.7,P
10007772.SH,华夏上证科创板50ETF期权2410认沽0.50,20240829,20241023,0.5,P
10007788.SH,易方达上证科创板50ETF期权2410认购0.85,20240829,20241023,0.85,C
10007786.SH,易方达上证科创板50ETF期权2410认购0.75,20240829,20241023,0.75,C
10008035.SH,易方达上证科创板50ETF期权2410认购0.95,20240930,20241023,0.95,C
10008036.SH,易方达上证科创板50ETF期权2410认沽0.95,20240930,20241023,0.95,P
10008234.SH,易方达上证科创板50ETF期权2410认沽1.20,20241009,20241023,1.2,P
