ts_code,name,call_put,trade_date,exercise_price,days_to_maturity,underlying_close,market_price,rf_rate_decimal,bsm_lower_bound,bsm_upper_bound,moneyness
10009812.SH,华夏上证50ETF期权2509认沽3.50,P,2025-09-19,3.5,5,3.045,0.45,0.01479,0.45429096223988097,3.499290962239881,0.87
10009816.SH,华夏上证50ETF期权2603认沽3.41,P,2026-03-20,3.41,5,2.957,0.4516,0.013843333,0.45235340698784476,3.4093534069878446,0.8671554252199413
10009837.SH,华夏上证科创板50ETF期权2509认购1.45,C,2025-08-27,1.45,28,3.051,0.0319,0.01526,1.6026964205643837,3.051,2.104137931034483
10009837.SH,华夏上证科创板50ETF期权2509认购1.45,C,2025-09-01,1.45,23,3.113,0.069,0.015048125,1.6643742934382477,3.113,2.146896551724138
10009837.SH,华夏上证科创板50ETF期权2509认购1.45,C,2025-09-05,1.45,19,3.072,0.0195,0.014835625,1.6231193525716223,3.072,2.1186206896551725
10009837.SH,华夏上证科创板50ETF期权2509认购1.45,C,2025-09-11,1.45,13,3.122,0.0281,0.015037143,1.672776367823221,3.122,2.153103448275862
10009837.SH,华夏上证科创板50ETF期权2509认购1.45,C,2025-09-16,1.45,8,3.082,0.0327,0.014794286,1.632470098347997,3.082,2.12551724137931
10009837.SH,华夏上证科创板50ETF期权2509认购1.45,C,2025-09-19,1.45,5,3.045,0.02,0.01479,1.5952937442149064,3.045,2.1
10009838.SH,华夏上证科创板50ETF期权2509认购1.50,C,2025-08-27,1.5,28,3.051,0.022,0.01526,1.5527549178252245,3.051,2.0340000000000003
10009838.SH,华夏上证科创板50ETF期权2509认购1.50,C,2025-09-01,1.5,23,3.113,0.0538,0.015048125,1.6144216828671527,3.113,2.0753333333333335
10009838.SH,华夏上证科创板50ETF期权2509认购1.50,C,2025-09-05,1.5,19,3.072,0.0137,0.014835625,1.573157950936161,3.072,2.048
10009838.SH,华夏上证科创板50ETF期权2509认购1.50,C,2025-09-11,1.5,13,3.122,0.0194,0.015037143,1.62280313912747,3.122,2.0813333333333333
10009838.SH,华夏上证科创板50ETF期权2509认购1.50,C,2025-09-16,1.5,8,3.082,0.0196,0.014794286,1.582486308635859,3.082,2.0546666666666664
10009838.SH,华夏上证科创板50ETF期权2509认购1.50,C,2025-09-19,1.5,5,3.045,0.0078,0.01479,1.5453038733257654,3.045,2.03
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-08-27,1.45,119,3.051,0.0684,0.015693333,1.6083999151279171,3.051,2.104137931034483
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-09-01,1.45,114,3.113,0.116,0.015652667,1.670071428962295,3.113,2.146896551724138
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-09-05,1.45,110,3.072,0.0708,0.015633333,1.628815484469241,3.072,2.1186206896551725
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-09-11,1.45,104,3.122,0.0908,0.015638889,1.6784468434280104,3.122,2.153103448275862
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-09-16,1.45,99,3.082,0.1047,0.015607,1.638125067430511,3.082,2.12551724137931
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-09-19,1.45,96,3.045,0.0993,0.015666667,1.6009625018236917,3.045,2.1
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-09-26,1.45,89,3.077,0.1476,0.015758333,1.6325608516504122,3.077,2.1220689655172413
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-09-30,1.45,85,3.126,0.1817,0.015791667,1.6813225987075007,3.126,2.1558620689655172
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-10-10,1.45,75,3.112,0.1459,0.0157325,1.6666798545739208,3.112,2.1462068965517243
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-10-16,1.45,69,3.159,0.1136,0.015733,1.7133061593359546,3.159,2.1786206896551725
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-10-21,1.45,64,3.144,0.0942,0.015734333,1.6979948870062418,3.144,2.1682758620689655
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-10-24,1.45,61,3.192,0.1252,0.015761167,1.7458143583414758,3.192,2.201379310344828
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-10-31,1.45,54,3.16,0.0968,0.015666,1.7133567873723097,3.16,2.1793103448275866
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-11-05,1.45,49,3.15,0.0775,0.015565417,1.7030267622242772,3.15,2.1724137931034484
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-11-10,1.45,44,3.201,0.0804,0.015378333,1.7536855582949546,3.201,2.207586206896552
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-11-14,1.45,40,3.183,0.0511,0.015283333,1.7354265517561125,3.183,2.1951724137931032
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-11-20,1.45,34,3.156,0.0282,0.015220667,1.7080543758492777,3.156,2.1765517241379313
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-11-25,1.45,29,3.11,0.0154,0.0152125,1.6617515046522922,3.11,2.1448275862068966
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-11-28,1.45,26,3.113,0.0152,0.0152225,1.6645714444294035,3.113,2.146896551724138
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-12-05,1.45,19,3.145,0.0116,0.0151175,1.6961406117620035,3.145,2.1689655172413795
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-12-10,1.45,14,3.132,0.015,0.015,1.6828340066326204,3.132,2.16
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-12-15,1.45,9,3.133,0.0055,0.014545714,1.6835199658381668,3.133,2.1606896551724137
10009841.SH,华夏上证科创板50ETF期权2512认购1.45,C,2025-12-19,1.45,5,3.078,0.0013,0.013785,1.6282737857927674,3.078,2.122758620689655
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-08-27,1.5,119,3.051,0.0585,0.015693333,1.5586550846150866,3.051,2.0340000000000003
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-09-01,1.5,114,3.113,0.1007,0.015652667,1.6203152713403053,3.113,2.0753333333333335
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-09-05,1.5,110,3.072,0.0585,0.015633333,1.5790505011750768,3.072,2.048
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-09-11,1.5,104,3.122,0.0774,0.015638889,1.6286691483738038,3.122,2.0813333333333333
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-09-16,1.5,99,3.082,0.0893,0.015607,1.5883362766522526,3.082,2.0546666666666664
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-09-19,1.5,96,3.045,0.084,0.015666667,1.5511681053348534,3.045,2.03
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-09-26,1.5,89,3.077,0.123,0.015758333,1.582752605155599,3.077,2.0513333333333335
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-09-30,1.5,85,3.126,0.1557,0.015791667,1.631506136593966,3.126,2.084
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-10-10,1.5,75,3.112,0.1248,0.0157325,1.6168412288695733,3.112,2.074666666666667
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-10-16,1.5,69,3.159,0.0933,0.015733,1.6634546475889185,3.159,2.106
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-10-21,1.5,64,3.144,0.0739,0.015734333,1.6481326417305948,3.144,2.096
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-10-24,1.5,61,3.192,0.0992,0.015761167,1.6959458879394576,3.192,2.128
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-10-31,1.5,54,3.16,0.0755,0.015666,1.66347253866101,3.16,2.106666666666667
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-11-05,1.5,49,3.15,0.0572,0.015565417,1.653131133335459,3.15,2.1
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-11-10,1.5,44,3.201,0.0586,0.015378333,1.7037781637534013,3.201,2.134
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-11-14,1.5,40,3.183,0.0352,0.015283333,1.685510225954599,3.183,2.122
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-11-20,1.5,34,3.156,0.0175,0.015220667,1.6581252163958045,3.156,2.104
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-11-25,1.5,29,3.11,0.009,0.0152125,1.61181190136444,3.11,2.0733333333333333
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-11-28,1.5,26,3.113,0.0071,0.0152225,1.6146256321683485,3.113,2.0753333333333335
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-12-05,1.5,19,3.145,0.0055,0.0151175,1.6461799432020725,3.145,2.0966666666666667
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-12-10,1.5,14,3.132,0.0058,0.015,1.632862765482021,3.132,2.088
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-12-15,1.5,9,3.133,0.0016,0.014545714,1.6335378956946554,3.133,2.0886666666666667
10009842.SH,华夏上证科创板50ETF期权2512认购1.50,C,2025-12-19,1.5,5,3.078,0.0003,0.013785,1.5782832266821731,3.078,2.052
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-08-27,1.45,210,3.051,0.096,0.0161,1.6143693540137705,3.051,2.104137931034483
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-09-01,1.45,205,3.113,0.141,0.0161,1.6760524731343498,3.113,2.146896551724138
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-09-05,1.45,201,3.072,0.1,0.0161,1.6347989181070568,3.072,2.1186206896551725
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-09-11,1.45,195,3.122,0.1276,0.01623,1.6845183411966125,3.122,2.153103448275862
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-09-16,1.45,190,3.082,0.1317,0.0163,1.6442511023025073,3.082,2.12551724137931
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-09-19,1.45,187,3.045,0.129,0.01632,1.6070732043379232,3.045,2.1
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-09-26,1.45,180,3.077,0.1766,0.01639,1.638672735213519,3.077,2.1220689655172413
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-09-30,1.45,176,3.126,0.2074,0.016373333,1.6874028032760968,3.126,2.1558620689655172
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-10-10,1.45,166,3.112,0.1791,0.016269778,1.6726895416324548,3.112,2.1462068965517243
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-10-16,1.45,160,3.159,0.1551,0.016253333,1.7192941703981746,3.159,2.1786206896551725
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-10-21,1.45,155,3.144,0.1407,0.016257222,1.7039759647070631,3.144,2.1682758620689655
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-10-24,1.45,152,3.192,0.1627,0.016263778,1.7517874664256416,3.192,2.201379310344828
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-10-31,1.45,145,3.16,0.1418,0.016210556,1.71930772223304,3.16,2.1793103448275866
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-11-05,1.45,140,3.15,0.1184,0.016092778,1.7089226637323707,3.15,2.1724137931034484
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-11-10,1.45,135,3.201,0.1207,0.0159925,1.7595514835654624,3.201,2.207586206896552
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-11-14,1.45,131,3.183,0.0946,0.015982222,1.7412935145836033,3.183,2.1951724137931032
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-11-20,1.45,125,3.156,0.0709,0.015949444,1.7138985096026795,3.156,2.1765517241379313
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-11-25,1.45,120,3.11,0.0545,0.015933333,1.6675757567005025,3.11,2.1448275862068966
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-11-28,1.45,117,3.113,0.0567,0.01592,1.670380680488665,3.113,2.146896551724138
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-12-05,1.45,110,3.145,0.0595,0.015888889,1.7019266297530606,3.145,2.1689655172413795
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-12-10,1.45,105,3.132,0.0649,0.01589,1.6886129632816829,3.132,2.16
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-12-15,1.45,100,3.133,0.0548,0.015947778,1.6893215982656928,3.133,2.1606896551724137
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-12-19,1.45,96,3.078,0.0509,0.016041267,1.63410476851077,3.078,2.122758620689655
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-12-25,1.45,90,3.107,0.0685,0.016,1.662709278401749,3.107,2.1427586206896554
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-12-30,1.45,85,3.108,0.0768,0.0159875,1.6633884816389213,3.108,2.143448275862069
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2025-12-31,1.45,84,3.105,0.0693,0.015988,1.6603253705262322,3.105,2.1413793103448278
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-01-09,1.45,75,3.209,0.1503,0.015855,1.7637162346060158,3.209,2.213103448275862
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-01-14,1.45,70,3.187,0.163,0.015866667,1.7414055312912344,3.187,2.1979310344827585
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-01-19,1.45,65,3.153,0.1603,0.015820833,1.7070794929959636,3.153,2.1744827586206896
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-01-23,1.45,61,3.106,0.2056,0.015785217,1.6598201710055354,3.106,2.1420689655172414
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-01-29,1.45,55,3.196,0.171,0.0156825,1.7494224733913692,3.196,2.204137931034483
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-02-03,1.45,50,3.108,0.1361,0.015619667,1.661099219743591,3.108,2.143448275862069
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-02-06,1.45,47,3.115,0.0985,0.015585,1.667906993738917,3.115,2.148275862068966
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-02-13,1.45,40,3.114,0.122,0.015548333,1.6664685902650063,3.114,2.147586206896552
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-02-27,1.45,26,3.123,0.1233,0.0154425,1.6745941429127464,3.123,2.153793103448276
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-03-05,1.45,20,3.066,0.0527,0.01493175,1.6171858730253656,3.066,2.1144827586206896
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-03-10,1.45,15,3.06,0.0582,0.014947438,1.6108904299833644,3.06,2.110344827586207
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-03-13,1.45,12,3.035,0.0272,0.014841429,1.5857073366360521,3.035,2.0931034482758624
10009845.SH,华夏上证科创板50ETF期权2603认购1.45,C,2026-03-20,1.45,5,2.957,0.0032,0.013843333,1.5072749442427054,2.957,2.039310344827586
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-08-27,1.5,210,3.051,0.082,0.0161,1.5648303662211418,3.051,2.0340000000000003
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-09-01,1.5,205,3.113,0.1276,0.0161,1.6265025584148445,3.113,2.0753333333333335
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-09-05,1.5,201,3.072,0.0905,0.0161,1.5852402601107485,3.072,2.048
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-09-11,1.5,195,3.122,0.1118,0.01623,1.6349500081344268,3.122,2.0813333333333333
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-09-16,1.5,190,3.082,0.1187,0.0163,1.594673554106042,3.082,2.0546666666666664
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-09-19,1.5,187,3.045,0.1144,0.01632,1.557489521728886,3.045,2.03
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-09-26,1.5,180,3.077,0.1556,0.01639,1.5890752433243303,3.077,2.0513333333333335
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-09-30,1.5,176,3.126,0.1855,0.016373333,1.6377960033890655,3.126,2.084
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-10-10,1.5,166,3.112,0.16,0.016269778,1.6230581465163325,3.112,2.074666666666667
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-10-16,1.5,160,3.159,0.1372,0.016253333,1.6696491417912152,3.159,2.106
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-10-21,1.5,155,3.144,0.1204,0.016257222,1.6543199634900652,3.144,2.096
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-10-24,1.5,152,3.192,0.1408,0.016263778,1.7021249652679051,3.192,2.128
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-10-31,1.5,145,3.16,0.1216,0.016210556,1.6696286781721104,3.16,2.106666666666667
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-11-05,1.5,140,3.15,0.1009,0.016092778,1.6592303417921075,3.15,2.1
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-11-10,1.5,135,3.201,0.1009,0.0159925,1.7098463623090991,3.201,2.134
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-11-14,1.5,131,3.183,0.0771,0.015982222,1.6915794978451069,3.183,2.122
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-11-20,1.5,125,3.156,0.057,0.015949444,1.664170872002772,3.156,2.104
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-11-25,1.5,120,3.11,0.0425,0.015933333,1.617836989690175,3.11,2.0733333333333333
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-11-28,1.5,117,3.113,0.0454,0.01592,1.6206351867124118,3.113,2.0753333333333335
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-12-05,1.5,110,3.145,0.0482,0.015888889,1.6521654790548903,3.145,2.0966666666666667
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-12-10,1.5,105,3.132,0.0531,0.01589,1.6388409964982926,3.132,2.088
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-12-15,1.5,100,3.133,0.0427,0.015947778,1.6395395844127858,3.133,2.0886666666666667
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-12-19,1.5,96,3.078,0.0401,0.016041267,1.584315277769762,3.078,2.052
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-12-25,1.5,90,3.107,0.0524,0.016,1.6129061500707746,3.107,2.0713333333333335
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-12-30,1.5,85,3.108,0.057,0.0159875,1.6135742913506081,3.108,2.072
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2025-12-31,1.5,84,3.105,0.0536,0.015988,1.6105090039926537,3.105,2.07
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2026-01-09,1.5,75,3.209,0.1226,0.015855,1.7138788633855335,3.209,2.1393333333333335
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2026-01-14,1.5,70,3.187,0.1347,0.015866667,1.6915574461633458,3.187,2.1246666666666667
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2026-01-19,1.5,65,3.153,0.1283,0.015820833,1.6572201651682381,3.153,2.102
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2026-01-23,1.5,61,3.106,0.1698,0.015785217,1.6099519010402088,3.106,2.0706666666666664
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2026-01-29,1.5,55,3.196,0.1366,0.0156825,1.6995404897152095,3.196,2.130666666666667
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2026-02-03,1.5,50,3.108,0.1056,0.015619667,1.6112060893899218,3.108,2.072
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2026-02-06,1.5,47,3.115,0.0721,0.015585,1.618007234902328,3.115,2.0766666666666667
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2026-02-13,1.5,40,3.114,0.0881,0.015548333,1.616553714067248,3.114,2.076
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2026-02-27,1.5,26,3.123,0.0826,0.0154425,1.6246491133580134,3.123,2.0820000000000003
10009846.SH,华夏上证科创板50ETF期权2603认购1.50,C,2026-03-05,1.5,20,3.066,0.0261,0.01493175,1.567226765198654,3.066,2.044
